#GENE_SYMBOL	ENTREZ_GENE_ID	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	EXOMISER_GENE_COMBINED_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
CENPJ	55835	0.3428	0.8025	0.0867	0.6189	0.6856	0.0000	0.5226	0.6856	0.5000	0	Seckel syndrome (ORPHA:808): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Absent earlobe (HP:0000387), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Reduced number of teeth (HP:0009804), 	Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Microcephaly (HP:0000252)-small cranium (MP:0005352), Triangular face (HP:0000325)-sloping forehead (MP:0030048), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Long palpebral fissure (HP:0000637)-eyelids fail to open (MP:0005176), Macrodontia (HP:0001572)-sloping forehead (MP:0030048), 		Proximity to WDR62 associated with Autosomal recessive primary microcephaly (ORPHA:2512): Intellectual disability (HP:0001249)-Intellectual disability, severe (HP:0010864), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Long palpebral fissure (HP:0000637)-Upslanted palpebral fissure (HP:0000582), 	Proximity to WDR62 Short stature (HP:0004322)-fetal growth retardation (MP:0004201), Microcephaly (HP:0000252)-microcephaly (MP:0000433), 	
SCAPER	49855	0.1767	0.9902	0.0865	0.3534	0.2428	0.0000	0.0000	0.3534	0.5000	0	Retinitis pigmentosa (ORPHA:791): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Long palpebral fissure (HP:0000637)-Ophthalmoplegia (HP:0000602), 	Macrotia (HP:0000400)-increased or absent threshold for auditory brainstem response (MP:0011967), 				
MICOS13	125988	0.1870	0.9783	0.0863	0.3741	0.0000	0.0000	0.0000	0.3741	0.5000	0	Combined oxidative phosphorylation deficiency 37 (OMIM:618329): Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Postnatal microcephaly (HP:0005484), 					
AK9	221264	0.1695	0.9846	0.0770	0.3389	0.0000	0.0000	0.0000	0.3389	0.5000	0	Postsynaptic congenital myasthenic syndromes (ORPHA:98913): Long palpebral fissure (HP:0000637)-Ptosis (HP:0000508), 					
ZC3H14	79882	0.2375	0.9048	0.0752	0.4750	0.3375	0.0000	0.0000	0.4750	0.5000	0	Autosomal recessive non-syndromic intellectual disability (ORPHA:88616): Intellectual disability (HP:0001249)-Intellectual disability, mild (HP:0001256), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), 	Intellectual disability (HP:0001249)-abnormal spatial working memory (MP:0008428), Microcephaly (HP:0000252)-enlarged lateral ventricles (MP:0008535), 				
PEX14	5195	0.3150	0.8073	0.0691	0.6299	0.0000	0.0000	0.5120	0.6299	0.5000	0	Peroxisome biogenesis disorder 13A (Zellweger) (OMIM:614887): Microcephaly (HP:0000252)-Dolichocephaly (HP:0000268), Triangular face (HP:0000325)-Triangular face (HP:0000325), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 			Proximity to PEX1 associated with Peroxisome biogenesis disorder 1A (Zellweger) (OMIM:214100): Intellectual disability (HP:0001249)-Intellectual disability, progressive (HP:0006887), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Abnormality of the helix (HP:0011039), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Upslanted palpebral fissure (HP:0000582), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to PEX1 Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), Hypertelorism (HP:0000316)-abnormal rod electrophysiology (MP:0004021), Long palpebral fissure (HP:0000637)-abnormal rod electrophysiology (MP:0004021), 	
RYR3	6263	0.5016	0.5800	0.0602	0.0000	0.3316	0.0000	0.5016	0.5016	1.0000	0		Intellectual disability (HP:0001249)-abnormal spatial learning (MP:0001463), 		Proximity to CACNA1S associated with Thyrotoxic periodic paralysis, susceptibility to, 1 (OMIM:188580): Short stature (HP:0004322)-Weight loss (HP:0001824), 	Proximity to CACNA1S Short stature (HP:0004322)-small scapula (MP:0004343), Microcephaly (HP:0000252)-shortened head (MP:0000435), Triangular face (HP:0000325)-abnormal tongue morphology (MP:0000762), Macrodontia (HP:0001572)-abnormal mandible morphology (MP:0000458), 	
ZNF483	158399	0.5005	0.5525	0.0469	0.0000	0.0000	0.0000	0.5005	0.5005	1.0000	0				Proximity to NSD1 associated with Weaver syndrome (ORPHA:3447): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Tall stature (HP:0000098), Microcephaly (HP:0000252)-Macrocephaly (HP:0000256), Macrotia (HP:0000400)-Macrotia (HP:0000400), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Downslanted palpebral fissures (HP:0000494), Macrodontia (HP:0001572)-Retrognathia (HP:0000278), 		
CSMD1	64478	0.5001	0.5414	0.0424	0.0000	0.0000	0.0000	0.5001	0.5001	1.0000	0				Proximity to TAPT1 associated with Osteochondrodysplasia, complex lethal, Symoens-Barnes-Gistelinck type (OMIM:616897): Short stature (HP:0004322)-Small for gestational age (HP:0001518), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Large fleshy ears (HP:0002265), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Telecanthus (HP:0000506), Macrodontia (HP:0001572)-Micrognathia (HP:0000347), 	Proximity to TAPT1 Triangular face (HP:0000325)-cleft palate (MP:0000111), Macrodontia (HP:0001572)-cleft palate (MP:0000111), 	
JPH3	57338	0.2796	0.7756	0.0370	0.2796	0.2517	0.0000	0.0000	0.2796	1.0000	0	Huntington disease-like 2 (ORPHA:98934): Short stature (HP:0004322)-Weight loss (HP:0001824), Microcephaly (HP:0000252)-Cerebral cortical atrophy (HP:0002120), 	Intellectual disability (HP:0001249)-impaired coordination (MP:0001405), 				
DEFB131B	100129216	0.2428	0.8083	0.0342	0.0000	0.2428	0.0000	0.0000	0.2428	1.0000	0		Macrotia (HP:0000400)-increased or absent threshold for auditory brainstem response (MP:0011967), 				
PADI3	51702	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRB3	5544	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SAMSN1	388813	0.0000	1.0000	0.0162	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TSPAN9	10867	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ABCC10	89845	0.0000	0.9973	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF717	100131827	0.0000	0.9967	0.0158	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRSS2	5645	0.0000	0.9965	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CPTP	80772	0.0000	0.9962	0.0157	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LEXM	163747	0.0000	0.9959	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MEIOB	254528	0.0000	0.9953	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
KRTAP5-10	387273	0.0000	0.9916	0.0151	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TMEM82	388595	0.0000	0.9915	0.0150	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TMEM225B	100289187	0.0000	0.9904	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PDE4DIP	9659	0.0000	0.9897	0.0148	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA0232	9778	0.0000	0.9897	0.0148	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
C20orf27	54976	0.0000	0.9895	0.0148	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH3	55567	0.0000	0.9893	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CRYBG3	131544	0.0000	0.9888	0.0147	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
HYDIN2	-1	0.0000	0.9882	0.0146	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MYO16	23026	0.0000	0.9863	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF12	149013	0.0000	0.9857	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
C18orf63	644041	0.0000	0.9847	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
KIAA1614	57710	0.0000	0.9814	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ANKRD34A	284615	0.0000	0.9799	0.0135	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAMEF7	441871	0.0000	0.9733	0.0128	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF9	400818	0.0000	0.9716	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
H3C13	653604	0.0000	0.9709	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SYT15	83849	0.0000	0.9690	0.0123	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF771	51333	0.0000	0.9658	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AKR1C2	1646	0.0000	0.9653	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
NBPF11	200030	0.0000	0.9651	0.0118	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NUP210L	91181	0.0000	0.9632	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DNAH14	127602	0.0000	0.9631	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF514	84874	0.0000	0.9626	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF550	162972	0.0000	0.9615	0.0115	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGLV3-25	-1	0.0000	0.9606	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAMEF33	645382	0.0000	0.9589	0.0112	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
FOLR2	2350	0.0000	0.9546	0.0108	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DYSF	8291	0.0000	0.9522	0.0105	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0						
FO681492.1	102724488	0.0000	0.9478	0.0101	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CATSPERE	257044	0.0000	0.9388	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC242376.2	-1	0.0000	0.9376	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PPIAL4H	105371242	0.0000	0.9295	0.0086	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MTFR2	113115	0.0000	0.9292	0.0085	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
HLA-DRB6	-1	0.0000	0.9182	0.0077	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ANXA8	653145	0.0000	0.9168	0.0076	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
RALGAPA2	57186	0.0000	0.9131	0.0074	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC146	57639	0.0000	0.9086	0.0071	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
HRCT1	646962	0.0000	0.9075	0.0070	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LIMK1	3984	0.7391	0.0612	0.0064	0.7391	0.4025	0.0000	0.0000	0.7391	1.0000	0	Williams syndrome (ORPHA:904): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), Long palpebral fissure (HP:0000637)-Blepharophimosis (HP:0000581), Macrodontia (HP:0001572)-Microdontia (HP:0000691), 	Intellectual disability (HP:0001249)-abnormal learning/memory/conditioning (MP:0002063), Microcephaly (HP:0000252)-abnormal hippocampus morphology (MP:0000807), 				
FBLL1	345630	0.0000	0.8735	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
MUC3A	4584	0.0000	0.8609	0.0046	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CACNA1H	8912	0.5045	0.2896	0.0046	0.3223	0.0000	0.0000	0.5045	0.5045	1.0000	0	Childhood absence epilepsy (ORPHA:64280): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), 			Proximity to CACNA1G associated with Spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits (OMIM:618087): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Anteverted ears (HP:0040080), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Narrow palpebral fissure (HP:0045025), Macrodontia (HP:0001572)-Mandibular prognathia (HP:0000303), 	Proximity to CACNA1G Intellectual disability (HP:0001249)-abnormal gait (MP:0001406), Microcephaly (HP:0000252)-abnormal cerebellar cortex morphology (MP:0004097), 	
IGHV4-31	-1	0.0000	0.8598	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
GPR55	9290	0.5008	0.2899	0.0044	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0					Proximity to LPAR1 Short stature (HP:0004322)-decreased body height (MP:0001255), Triangular face (HP:0000325)-short snout (MP:0000445), Hypertelorism (HP:0000316)-ocular hypertelorism (MP:0001300), Long palpebral fissure (HP:0000637)-ocular hypertelorism (MP:0001300), Macrodontia (HP:0001572)-long incisors (MP:0004831), 	
ZNF596	169270	0.0000	0.8200	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
POTEB3	102724631	0.0000	0.8078	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AADACL2	344752	0.0000	0.8059	0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC241377.5	-1	0.0000	0.8000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF419	79744	0.0000	0.7954	0.0025	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CCDC57	284001	0.0000	0.7926	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ADGRG3	222487	0.0000	0.7904	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PITPNM2	57605	0.5000	0.1661	0.0014	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to CHRNG associated with Autosomal recessive multiple pterygium syndrome (ORPHA:2990): Short stature (HP:0004322)-Short stature (HP:0004322), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Low-set ears (HP:0000369), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Telecanthus (HP:0000506), Macrodontia (HP:0001572)-Pointed chin (HP:0000307), 	Proximity to CHRNG Intellectual disability (HP:0001249)-trunk curl (MP:0001512), 	
IGSF5	150084	0.5014	0.1549	0.0013	0.0000	0.0000	0.0000	0.5014	0.5014	1.0000	0				Proximity to TCOF1 associated with Treacher-Collins syndrome (ORPHA:861): Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Brachycephaly (HP:0000248), Macrotia (HP:0000400)-Microtia (HP:0008551), Hypertelorism (HP:0000316)-Hypertelorism (HP:0000316), Long palpebral fissure (HP:0000637)-Eyelid coloboma (HP:0000625), Macrodontia (HP:0001572)-Abnormality of dental morphology (HP:0006482), 	Proximity to TCOF1 Intellectual disability (HP:0001249)-abnormal posture (MP:0001504), Short stature (HP:0004322)-prenatal growth retardation (MP:0010865), Microcephaly (HP:0000252)-abnormal forebrain morphology (MP:0000783), Triangular face (HP:0000325)-abnormal upper lip morphology (MP:0012523), Macrotia (HP:0000400)-cup-shaped ears (MP:0003735), Hypertelorism (HP:0000316)-anophthalmia (MP:0001293), Long palpebral fissure (HP:0000637)-anophthalmia (MP:0001293), Macrodontia (HP:0001572)-small mandible (MP:0004592), 	
MYO15B	80022	0.0000	0.7083	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
CEP170B	283638	0.0000	0.6268	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAMEF8	391002	0.0000	0.6255	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
TTC38	55020	0.0000	0.6186	0.0005	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
DDX60L	91351	0.5058	0.0242	0.0004	0.0000	0.0000	0.0000	0.5058	0.5058	1.0000	0					Proximity to HBS1L Triangular face (HP:0000325)-abnormal facial morphology (MP:0003743), Hypertelorism (HP:0000316)-corneal opacity (MP:0001314), Long palpebral fissure (HP:0000637)-corneal opacity (MP:0001314), Macrodontia (HP:0001572)-abnormal tooth morphology (MP:0002100), 	
AC004706.3	-1	0.0000	0.5751	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
IGFN1	91156	0.5000	0.0046	0.0003	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to PRDX1 associated with Methylmalonic aciduria and homocystinuria, cblC type, digenic (OMIM:277400): Intellectual disability (HP:0001249)-Intellectual disability (HP:0001249), Short stature (HP:0004322)-Failure to thrive (HP:0001508), Microcephaly (HP:0000252)-Microcephaly (HP:0000252), Macrotia (HP:0000400)-Macrotia (HP:0000400), 		
PLET1	349633	0.0000	0.5141	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PCID2	55795	0.0000	0.4324	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
LILRB5	10990	0.2452	0.0395	0.0000	0.0000	0.2452	0.0000	0.0000	0.2452	1.0000	0		Microcephaly (HP:0000252)-abnormal visual cortex morphology (MP:0000805), 				
AC005261.1	57343	0.0000	0.3126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
NBPF14	25832	0.0000	0.3082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AL031708.1	-1	0.0000	0.2709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
AC024592.3	-1	0.0000	0.2526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
APOBEC3A	100913187	0.0000	0.1887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
ZNF415	55786	0.0000	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
WDR97	340390	0.0000	0.0145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
SMCO2	341346	0.0000	0.0129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PPIAL4C	653598	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
PRAG1	157285	0.0000	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
